20517011,Baniniya
20517064,Mahuwa (Pra.Khe)
20517081,Raghunathpur
20517058,Lagmagadha Guthi
20517054,Khajuri Chanha
20517086,Satosar
20517101,Yadukush
20517097,Tulsichauda
20517061,Laxminiwas
20517066,Makhanaha
20517069,Mithileswor Mauwahi
20517073,Nakatajhijh
20517080,Puspalpur
20517082,Ramaidaiyabhawadi
20517084,Sakhuwa Mahendranagar
20517090,Sinurjoda
20517094,Tarapatti Sirsiya
20517102,Yagyabhumi
20517099,Tulsiyanijabdi
20517091,Sonigama
20517079,Paudeswor
20517075,Nauwakhor Prashahi
20517071,Mukhiyapatti Mushargiya
20517070,Mithileswor Nikas
20517057,Labatoli
20517062,Laxmipur Bagewa
20517070,Mithileswor Nikas
20517083,Sabela
20517100,Umaprempur
20517055,Khariyani
20517001,Andupatti
20517003,Bafai
20517004,Bagchaura
20517005,Bahedabala
20517006,Bahuarba
20517007,Balabakhar
20517008,Balahakathal
20517009,Balahasadhara
20517010,Ballagoth
20517013,Basahiya
20517014,Basbitti
20517016,Begashivapur
20517021,Bindhi
20517022,Bisarbhora
20517023,Chakkar
20517024,Chorakoilpur
20517026,Debadiha
20517027,Deuriparbaha
20517028,Devpurarupetha
20517029,Dhabouli
20517031,Dhanauji
20517034,Dubarikothathalekha
20517035,Duhabi
20517036,Ekarahi
20517037,Fulgama
20517038,Ghodghans
20517041,Gothkohelpur
20517042,Hansapur Kathpula
20517044,Harine
20517045,Hathipur Harbara
20517046,Inarwa
20517047,Itaharwa
20517048,Janakpur Municipality
20517050,Jhojhikataiya
20517096,Thillayaduwa
20517051,Kachurithera
20517053,Kanakpatti
20517067,Manshing Patti
20517002,Aurahi
20517063,Lohana
20517060,Lakkad
20517095,Thadijhijha
20517088,Siddha
20517059,Lakhouri
20517004,Bagchaura
20517093,Suganikash
20517056,Kurtha
20517092,Sugamadhukarahi
20517089,Singyahi Maidan
20517077,Patanuka
20517098,Tulsiyahi Nikas
20522038,Malu
20522040,Melung
20522052,Thulopatal
20522028,Katakuti
20522016,Fasku
